time,segment1_continuous_200Hz,segment2_counts_1Hz,segment3_quantized_irregular
1761200456.6279538,0.324321064298303,7,27.0
1761200456.632954,0.4959851492638609,7,27.0
1761200456.6379538,0.3811148452425625,7,27.0
1761200456.642954,0.7461795557615505,7,27.0
1761200456.6479535,0.2869916234009028,7,27.0
1761200456.652954,0.2620042092158033,7,27.0
1761200456.6579535,0.222360359141198,7,27.0
1761200456.662954,0.9422010162726314,7,27.0
1761200456.6679535,0.8362154340217813,7,27.0
1761200456.6729538,0.7537918535163349,7,27.0
1761200456.6779535,0.8774502523783916,7,27.0
1761200456.6829538,0.6496645434460164,7,27.0
1761200456.6879537,1.4137662872543126,7,27.0
1761200456.6929538,0.996664629644985,7,27.0
1761200456.6979537,1.0350724695233968,7,40.0
1761200456.7029538,1.1967213408323722,7,40.0
1761200456.7079537,1.1819943093065657,7,40.0
1761200456.7129538,1.160508587921729,7,40.0
1761200456.7179537,0.9831729284651212,7,40.0
1761200456.7229538,1.2565934647815569,7,40.0
1761200456.7279537,1.5551496001694325,7,40.0
1761200456.7329538,1.4596216508083693,7,40.0
1761200456.7379537,1.5162693994418048,7,40.0
1761200456.7429538,1.097756864713763,7,40.0
1761200456.747954,0.99971111006221,7,40.0
1761200456.7529538,1.1653802575574437,7,40.0
1761200456.757954,1.1898896833321648,7,40.0
1761200456.7629538,1.3811380970485474,7,40.0
1761200456.767954,0.8027748936112222,7,40.0
1761200456.7729535,1.4216418469580254,7,40.0
1761200456.777954,1.054190883243425,7,40.0
1761200456.7829535,0.9661918020631536,7,40.0
1761200456.787954,0.8107726355503841,7,40.0
1761200456.7929535,0.6398490588767802,7,40.0
1761200456.7979538,1.0892500081233305,7,40.0
1761200456.8029535,0.8894259463433779,7,40.0
1761200456.8079538,0.5634643471662163,7,40.0
1761200456.8129537,0.5058930332857021,7,40.0
1761200456.8179538,0.6381853628929436,7,40.0
1761200456.8229537,0.9767964590326728,7,40.0
1761200456.8279538,0.5261861386493397,7,40.0
1761200456.8329537,0.2103065592544726,7,40.0
1761200456.8379538,0.3926008504044201,7,40.0
1761200456.8429537,0.3162756793004025,7,40.0
1761200456.8479538,-0.2409494639904842,7,40.0
1761200456.8529537,0.2139986041993077,7,40.0
1761200456.8579538,0.1042129742354263,7,40.0
1761200456.8629537,0.2145898963978612,7,40.0
1761200456.8679538,0.3697912189890667,7,40.0
1761200456.872954,0.1499643824743777,7,40.0
1761200456.8779538,-0.2041776183881327,7,40.0
1761200456.882954,-0.4461627592512005,7,40.0
1761200456.8879538,0.2162440960521457,7,40.0
1761200456.892954,-0.3589767064470354,7,40.0
1761200456.8979535,-0.4389636048390241,7,40.0
1761200456.902954,-0.5157601673000911,7,40.0
1761200456.9079535,-0.5384874567684864,7,40.0
1761200456.912954,-0.6718642363595795,7,40.0
1761200456.9179535,-0.8200747041270133,7,40.0
1761200456.9229538,-0.8742805759465077,7,40.0
1761200456.9279535,-0.828007181157624,7,40.0
1761200456.9329538,-0.9834473071324474,7,40.0
1761200456.9379537,-1.067185047866383,7,40.0
1761200456.9429538,-0.9495343477115576,7,40.0
1761200456.9479537,-1.0641889540865868,7,40.0
1761200456.9529538,-0.7507694183360982,7,40.0
1761200456.9579537,-1.6159864246378235,7,40.0
1761200456.9629538,-0.8974304126814087,7,40.0
1761200456.9679537,-0.8920507810546592,7,40.0
1761200456.9729538,-1.5769778398359866,7,40.0
1761200456.9779537,-1.247282219690495,7,40.0
1761200456.9829538,-1.2648258147765323,7,40.0
1761200456.9879537,-1.4791344130574902,7,40.0
1761200456.9929538,-1.355563337518175,7,40.0
1761200456.997954,-1.4197472432070917,7,40.0
1761200457.0029538,-0.8400835528926485,7,40.0
1761200457.007954,-0.9916090222449344,7,40.0
1761200457.0129538,-0.9079887743555268,7,40.0
1761200457.017954,-0.9969334067455378,7,40.0
1761200457.0229535,-1.3415421373093466,7,40.0
1761200457.027954,-1.1906965162151792,7,40.0
1761200457.0329535,-0.9536931038070524,7,40.0
1761200457.037954,-1.2576190723808092,7,40.0
1761200457.0429535,-0.8282207072154592,7,40.0
1761200457.0479538,-0.9726809709625716,7,40.0
1761200457.0529535,-0.9497265144156138,7,40.0
1761200457.0579538,-0.679264533473732,7,40.0
1761200457.0629537,-0.676056125401221,7,40.0
1761200457.0679538,-0.7775355359147819,7,40.0
1761200457.0729537,-0.4111261933019483,7,40.0
1761200457.0779538,-0.7943170744420365,7,40.0
1761200457.0829537,-0.3877480284892374,7,40.0
1761200457.0879538,-0.3231292116279363,7,40.0
1761200457.0929537,-0.4327296811127389,7,40.0
1761200457.0979538,-0.2332012601494024,7,40.0
1761200457.1029537,-0.475080292779935,7,40.0
1761200457.1079538,0.0344055235642139,7,40.0
1761200457.1129537,-0.1123290507237712,7,40.0
1761200457.1179538,-0.1045446041038099,7,40.0
1761200457.122954,0.2851504686025472,7,40.0
1761200457.1279538,0.0095311421686188,7,40.0
1761200457.132954,-0.0568346817698415,7,40.0
1761200457.1379538,-0.0128979701069587,7,40.0
1761200457.142954,0.4920223835190648,7,40.0
1761200457.1479535,0.1856635927223605,7,40.0
1761200457.152954,0.8618939862749594,7,40.0
1761200457.1579535,0.161718527345309,7,40.0
1761200457.162954,0.982283427632802,7,40.0
1761200457.1679535,0.7475457961914931,7,40.0
1761200457.1729538,0.7455661653243472,7,40.0
1761200457.1779535,0.7124727097526373,7,40.0
1761200457.1829538,0.9545895757761056,7,40.0
1761200457.1879537,0.9170889508459776,7,40.0
1761200457.1929538,1.1914807696532437,7,40.0
1761200457.1979537,1.0360390403348256,7,40.0
1761200457.2029538,1.0816283683450094,7,40.0
1761200457.2079537,1.0130700205164516,7,40.0
1761200457.2129538,1.104342658321689,7,40.0
1761200457.2179537,1.2028281733325952,7,40.0
1761200457.2229538,0.8202661148230326,7,40.0
1761200457.2279537,0.9091076164532832,7,40.0
1761200457.2329538,1.3391904603819165,7,40.0
1761200457.2379537,1.2318051617395138,7,40.0
1761200457.2429538,1.1632033327294642,7,40.0
1761200457.247954,1.201318860727005,7,40.0
1761200457.2529538,1.2600539826497077,7,40.0
1761200457.257954,1.0707927648125537,7,40.0
1761200457.2629538,1.0066388482738953,7,40.0
1761200457.267954,1.1804368705737225,7,40.0
1761200457.2729535,0.9200572275428962,7,40.0
1761200457.277954,1.1674430141021173,7,40.0
1761200457.2829535,0.7110512952050698,7,40.0
1761200457.287954,1.2190246380675465,7,40.0
1761200457.2929535,1.065339889732543,7,40.0
1761200457.2979538,0.9758218381937224,7,40.0
1761200457.3029535,1.0713005496948,7,40.0
1761200457.3079538,1.1545514160069428,7,40.0
1761200457.3129537,0.9677828007020516,7,40.0
1761200457.3179538,0.3371674564846403,7,40.0
1761200457.3229537,0.3870767606276541,7,40.0
1761200457.3279538,0.4531406933829252,7,40.0
1761200457.3329537,0.5161533599202609,7,40.0
1761200457.3379538,0.5452812673154339,7,40.0
1761200457.3429537,0.2256716306192438,7,40.0
1761200457.3479538,0.3357812174932459,7,40.0
1761200457.3529537,0.0737809910322059,7,40.0
1761200457.3579538,0.0280963196787725,7,40.0
1761200457.3629537,-0.2059835959344666,7,40.0
1761200457.3679538,-0.1846466492221744,7,40.0
1761200457.372954,-0.3456855445584401,7,40.0
1761200457.3779538,-0.3455745308726328,7,40.0
1761200457.382954,-0.0141292181812981,7,40.0
1761200457.3879538,-0.4883076423642146,7,40.0
1761200457.392954,0.1556560197175454,7,40.0
1761200457.3979535,-0.3430858830454352,7,40.0
1761200457.402954,-0.4739679251391154,7,40.0
1761200457.4079535,-0.7497759649582998,7,40.0
1761200457.412954,-0.5029301780929926,7,40.0
1761200457.4179535,-0.8204698679985207,7,40.0
1761200457.4229538,-0.7405068247693566,7,40.0
1761200457.4279535,-0.3094396194606651,7,40.0
1761200457.4329538,-0.8939743328506243,7,40.0
1761200457.4379537,-0.6947612260738149,7,40.0
1761200457.4429538,-1.1114556782751142,7,40.0
1761200457.4479537,-1.020191208701808,7,40.0
1761200457.4529538,-0.697407888925534,7,40.0
1761200457.4579537,-1.2111858745167745,7,40.0
1761200457.4629538,-0.7532420714665151,7,40.0
1761200457.4679537,-0.9997174324630896,7,40.0
1761200457.4729538,-1.2747931485332102,7,40.0
1761200457.4779537,-1.0522631530633209,7,40.0
1761200457.4829538,-0.9960267516520278,7,40.0
1761200457.4879537,-1.0732700816704863,7,40.0
1761200457.4929538,-1.5140449439780912,7,40.0
1761200457.497954,-1.3430595092788995,7,40.0
1761200457.5029538,-1.240041368687674,7,40.0
1761200457.507954,-1.193631386694436,7,40.0
1761200457.5129538,-1.0381653738442234,7,40.0
1761200457.517954,-1.1057276193675345,7,40.0
1761200457.5229535,-1.3828006548079212,7,40.0
1761200457.527954,-1.0097528927580322,7,40.0
1761200457.5329535,-0.9294508669958712,7,40.0
1761200457.537954,-0.901235421016212,7,40.0
1761200457.5429535,-0.7546642481390125,7,40.0
1761200457.5479538,-0.7578314604211639,7,40.0
1761200457.5529535,-0.7829263370600071,7,40.0
1761200457.5579538,-0.83548966940616,7,40.0
1761200457.5629537,-1.0971009744016276,7,40.0
1761200457.5679538,-0.6194186589244489,7,40.0
1761200457.5729537,-0.601454616542176,7,40.0
1761200457.5779538,-0.5237886414829827,7,40.0
1761200457.5829537,-0.7662848650421447,7,40.0
1761200457.5879538,-0.6579607713032658,7,40.0
1761200457.5929537,-0.1601898225833604,7,40.0
1761200457.5979538,-0.3063388953691573,7,40.0
1761200457.6029537,-0.0885574380283499,7,40.0
1761200457.6079538,-0.1447362050510743,7,40.0
1761200457.6129537,-0.0693973955360246,7,40.0
1761200457.6179538,0.1876567611951972,6,40.0
1761200457.622954,-0.0278603222083057,6,40.0
1761200457.6279538,0.1696240356653586,6,40.0
1761200457.632954,0.1324025197618533,6,40.0
1761200457.6379538,0.2115286191113669,6,40.0
1761200457.642954,0.3089859685562087,6,40.0
1761200457.6479535,0.4861762175483595,6,40.0
1761200457.652954,0.4151854255453907,6,40.0
1761200457.6579535,0.8292556340367574,6,40.0
1761200457.662954,0.4640706935308935,6,40.0
1761200457.6679535,0.6679679739186907,6,40.0
1761200457.6729538,0.6769625760435904,6,40.0
1761200457.6779535,1.1108521039851738,6,40.0
1761200457.6829538,0.914073308208012,6,40.0
1761200457.6879537,1.1309847992246742,6,40.0
1761200457.6929538,0.6737083186425448,6,40.0
1761200457.6979537,1.0666035637762694,6,40.0
1761200457.7029538,1.229494175177321,6,40.0
1761200457.7079537,1.1022492608143075,6,40.0
1761200457.7129538,1.3288278580789696,6,40.0
1761200457.7179537,1.0378101295341065,6,40.0
1761200457.7229538,1.4441692813914735,6,40.0
1761200457.7279537,1.6385243255982775,6,40.0
1761200457.7329538,1.1179699294894416,6,40.0
1761200457.7379537,1.108531569833771,6,40.0
1761200457.7429538,1.49067689542354,6,40.0
1761200457.747954,1.5135465032600686,6,2.0
1761200457.7529538,1.085965636146721,6,2.0
1761200457.757954,1.0947073374552558,6,2.0
1761200457.7629538,1.1059428715822543,6,2.0
1761200457.767954,0.8723777173473282,6,2.0
1761200457.7729535,0.932001393769063,6,2.0
1761200457.777954,0.8849643096088095,6,2.0
1761200457.7829535,0.8980085030318125,6,2.0
1761200457.787954,1.006256533125062,6,2.0
1761200457.7929535,1.0176633397572437,6,2.0
1761200457.7979538,1.2347159898937683,6,2.0
1761200457.8029535,0.6750915447579335,6,2.0
1761200457.8079538,1.018321006809738,6,2.0
1761200457.8129537,0.7221110188533242,6,2.0
1761200457.8179538,0.6954495608204831,6,2.0
1761200457.8229537,0.7779560524081156,6,2.0
1761200457.8279538,0.3535600046096016,6,2.0
1761200457.8329537,0.5874170991149046,6,2.0
1761200457.8379538,0.4750399048642286,6,2.0
1761200457.8429537,0.4693106460515751,6,2.0
1761200457.8479538,0.3562615933793859,6,2.0
1761200457.8529537,0.7159176054850496,6,2.0
1761200457.8579538,0.0228518834268992,6,2.0
1761200457.8629537,-0.0308507675651854,6,2.0
1761200457.8679538,-0.1246281052849546,6,2.0
1761200457.872954,-0.186444047267224,6,2.0
1761200457.8779538,-0.2778773057384611,6,2.0
1761200457.882954,0.0129457287186445,6,2.0
1761200457.8879538,-0.014327014999863,6,2.0
1761200457.892954,-0.4849696519998359,6,2.0
1761200457.8979535,-0.6082205778424585,6,2.0
1761200457.902954,-0.416652038600809,6,2.0
1761200457.9079535,-0.6885490177782511,6,2.0
1761200457.912954,-0.5164057904236883,6,2.0
1761200457.9179535,-0.6647576985807058,6,2.0
1761200457.9229538,-1.0680576106978683,6,2.0
1761200457.9279535,-0.5119554868484179,6,2.0
1761200457.9329538,-0.5155868182865898,6,2.0
1761200457.9379537,-1.0471736294278269,6,2.0
1761200457.9429538,-1.0483607052371335,6,2.0
1761200457.9479537,-0.9560204324574344,6,2.0
1761200457.9529538,-0.9846766580552307,6,2.0
1761200457.9579537,-0.9540836084246548,6,2.0
1761200457.9629538,-0.7136908753126309,6,2.0
1761200457.9679537,-1.1766572650529947,6,2.0
1761200457.9729538,-1.3219592422620494,6,2.0
1761200457.9779537,-1.454608546477332,6,2.0
1761200457.9829538,-1.3367236495657575,6,2.0
1761200457.9879537,-1.204257468688685,6,2.0
1761200457.9929538,-0.8410884272964424,6,2.0
1761200457.997954,-1.3011543339211602,6,2.0
1761200458.0029538,-1.1457800512495944,6,2.0
1761200458.007954,-1.182029280088979,6,2.0
1761200458.0129538,-0.9246211386647398,6,2.0
1761200458.017954,-0.6358813343794582,6,2.0
1761200458.0229535,-1.2219055376499657,6,2.0
1761200458.027954,-1.183680351462869,6,2.0
1761200458.0329535,-0.8427358406388218,6,2.0
1761200458.037954,-0.876815212677158,6,2.0
1761200458.0429535,-0.6014789281027353,6,2.0
1761200458.0479538,-0.8078302542657574,6,2.0
1761200458.0529535,-0.9466207710631008,6,2.0
1761200458.0579538,-0.7033255609759628,6,2.0
1761200458.0629537,-0.5431680715818478,6,2.0
1761200458.0679538,-0.5412458665114936,6,2.0
1761200458.0729537,-0.541537347753339,6,2.0
1761200458.0779538,-0.3647694710042268,6,2.0
1761200458.0829537,-0.2770760317889562,6,2.0
1761200458.0879538,-0.1653176650141161,6,2.0
1761200458.0929537,-0.2410784157320047,6,2.0
1761200458.0979538,-0.3318514806611892,6,2.0
1761200458.1029537,-0.1955148402162021,6,2.0
1761200458.1079538,0.0909019130245045,6,2.0
1761200458.1129537,-0.2387357576326212,6,2.0
1761200458.1179538,0.0737346617745775,6,2.0
1761200458.122954,-0.0033191390303034,6,2.0
1761200458.1279538,0.1561488448641251,6,2.0
1761200458.132954,0.4805479500243212,6,2.0
1761200458.1379538,0.3366476782018104,6,2.0
1761200458.142954,0.3801077028811661,6,2.0
1761200458.1479535,0.1697782350256327,6,2.0
1761200458.152954,0.66018586308353,6,2.0
1761200458.1579535,0.707201245150268,6,2.0
1761200458.162954,1.075643098635886,6,2.0
1761200458.1679535,0.643786655760362,6,2.0
1761200458.1729538,0.8087388532312131,6,2.0
1761200458.1779535,0.8713332638565779,6,2.0
1761200458.1829538,1.1902530088583918,6,2.0
1761200458.1879537,0.9055567848535564,6,2.0
1761200458.1929538,1.0266246984040068,6,2.0
1761200458.1979537,1.1347728125457253,6,2.0
1761200458.2029538,1.0888898406839052,6,2.0
1761200458.2079537,0.996505740049117,6,2.0
1761200458.2129538,1.1545497816455608,6,2.0
1761200458.2179537,1.3559941695261406,6,2.0
1761200458.2229538,0.9569967334721456,6,2.0
1761200458.2279537,1.2053386357038025,6,2.0
1761200458.2329538,1.0505134785895387,6,2.0
1761200458.2379537,1.436641399898894,6,2.0
1761200458.2429538,0.895362619043245,6,2.0
1761200458.247954,1.0858477046596084,6,2.0
1761200458.2529538,1.2659800165902788,6,2.0
1761200458.257954,1.4918495067212956,6,2.0
1761200458.2629538,1.1491497411397582,6,2.0
1761200458.267954,1.0302279142155442,6,2.0
1761200458.2729535,1.4919631969540208,6,2.0
1761200458.277954,0.7961896828759742,6,2.0
1761200458.2829535,0.6118068247286217,6,2.0
1761200458.287954,1.1011964006130843,6,2.0
1761200458.2929535,0.8704095483794175,6,2.0
1761200458.2979538,0.7203693279048106,6,2.0
1761200458.3029535,1.0164336423655629,6,2.0
1761200458.3079538,0.8702166698686613,6,2.0
1761200458.3129537,0.6520930615510805,6,2.0
1761200458.3179538,0.4492814230167911,6,2.0
1761200458.3229537,0.8174836196308239,6,2.0
1761200458.3279538,0.7081446445137937,6,2.0
1761200458.3329537,0.4910999771222181,6,2.0
1761200458.3379538,0.8110768624311508,6,2.0
1761200458.3429537,0.1568034399846988,6,2.0
1761200458.3479538,-0.0066771695871251,6,2.0
1761200458.3529537,0.0864759635266221,6,2.0
1761200458.3579538,0.1412826770060632,6,2.0
1761200458.3629537,0.1240165132997167,6,2.0
1761200458.3679538,-0.0482472115712589,6,2.0
1761200458.372954,-0.0049375441323134,6,2.0
1761200458.3779538,-0.4007077651152461,6,2.0
1761200458.382954,0.0638953433117863,6,2.0
1761200458.3879538,-0.3148581002763475,6,2.0
1761200458.392954,-0.1473612269323148,6,2.0
1761200458.3979535,-0.3732043939460717,6,2.0
1761200458.402954,-0.4195845060473328,6,2.0
1761200458.4079535,-0.4641509528756158,6,2.0
1761200458.412954,-0.5534504419713273,6,2.0
1761200458.4179535,-0.5767977507774567,6,2.0
1761200458.4229538,-0.4990782816719356,6,2.0
1761200458.4279535,-0.7821522931741359,6,2.0
1761200458.4329538,-0.7329616013879915,6,2.0
1761200458.4379537,-0.9425630301883948,6,2.0
1761200458.4429538,-0.6827969501600419,6,2.0
1761200458.4479537,-1.148471971014269,6,2.0
1761200458.4529538,-0.6913799294704723,6,2.0
1761200458.4579537,-1.0938240530880896,6,2.0
1761200458.4629538,-1.4018868034895104,6,2.0
1761200458.4679537,-1.115646936572027,6,2.0
1761200458.4729538,-1.2985101248493347,6,2.0
1761200458.4779537,-1.0106159910766817,6,2.0
1761200458.4829538,-1.321062437437852,6,2.0
1761200458.4879537,-1.2868687607568818,6,2.0
1761200458.4929538,-1.5779081461891062,6,2.0
1761200458.497954,-1.2880933379637414,6,2.0
1761200458.5029538,-1.6753135069031655,6,2.0
1761200458.507954,-1.495525265571573,6,10.0
1761200458.5129538,-1.0102168621254974,6,10.0
1761200458.517954,-0.984107787824016,6,10.0
1761200458.5229535,-1.0306402707089084,6,10.0
1761200458.527954,-1.2791876915850675,6,10.0
1761200458.5329535,-1.061110287281032,6,10.0
1761200458.537954,-1.0139140184205342,6,10.0
1761200458.5429535,-1.202493331088451,6,10.0
1761200458.5479538,-0.6239362309775205,6,10.0
1761200458.5529535,-0.6992898947905548,6,10.0
1761200458.5579538,-0.8656493618803576,6,10.0
1761200458.5629537,-0.7595316198995233,6,10.0
1761200458.5679538,-0.6636657411614562,6,10.0
1761200458.5729537,-1.051339127659657,6,10.0
1761200458.5779538,-0.6275398854261773,6,10.0
1761200458.5829537,-0.6473319994776507,6,10.0
1761200458.5879538,-0.6420734652006049,6,10.0
1761200458.5929537,-0.4270404518271246,6,10.0
1761200458.5979538,0.0611094407720858,6,33.0
1761200458.6029537,-0.096689005249465,6,33.0
1761200458.6079538,-0.2646356782337265,6,33.0
1761200458.6129537,0.0391679328360574,6,33.0
